	title	avg_rating	count_rating	score	genres
2151	Royal Tenenbaums, The (2001)	3.8636363636363638	55	3.649131995725567	Comedy Drama
2411	Casino (1995)	3.7857142857142856	84	3.6461519234683064	Crime Drama
517	Farewell My Concubine (Ba wang bie ji) (1993)	4.2631578947368425	19	3.646149083137395	Drama Romance
518	Battlestar Galactica (2003)	4.2631578947368425	19	3.646149083137395	Drama Sci-Fi War
2432	Philadelphia (1993)	3.778409090909091	88	3.6454031828145608	Drama
2715	Ocean's Eleven (2001)	3.7436974789915967	119	3.645351108736426	Crime Thriller
2299	Crying Game, The (1992)	3.828125	64	3.645287187169049	Drama Romance Thriller
2056	Fried Green Tomatoes (1991)	3.893617021276596	47	3.644868884139519	Comedy Crime Drama
621	Sherlock Holmes: A Game of Shadows (2011)	4.225	20	3.642901325734341	Action Adventure Comedy Crime Mystery Thriller
902	Harry Potter and the Deathly Hallows: Part 2 (2011)	4.053571428571429	28	3.6401992388310447	Action Adventure Drama Fantasy Mystery IMAX
903	Dial M for Murder (1954)	4.053571428571429	28	3.6401992388310447	Crime Mystery Thriller
904	The Imitation Game (2014)	4.053571428571429	28	3.6401992388310447	Drama Thriller War
905	Glengarry Glen Ross (1992)	4.053571428571429	28	3.6401992388310447	Drama
654	Silver Linings Playbook (2012)	4.190476190476191	21	3.639794775174899	Comedy Drama
655	In the Heat of the Night (1967)	4.190476190476191	21	3.639794775174899	Drama Mystery
2020	Carlito's Way (1993)	3.9069767441860463	43	3.638684700853608	Crime Drama
823	Before Sunrise (1995)	4.1	25	3.638611193160907	Drama Romance
2079	Shutter Island (2010)	3.882978723404255	47	3.6379244396950745	Drama Mystery Thriller
2452	Leaving Las Vegas (1995)	3.7701149425287355	87	3.6377728540896905	Drama Romance
2716	Indiana Jones and the Temple of Doom (1984)	3.743119266055046	109	3.6375414899854137	Action Adventure Fantasy
2307	Femme Nikita, La (Nikita) (1990)	3.8225806451612905	62	3.6371328696327057	Action Crime Romance Thriller
742	Jean de Florette (1986)	4.159090909090909	22	3.6368204182562844	Drama Mystery
2342	Rushmore (1998)	3.8106060606060606	66	3.6365995566818174	Comedy Drama
1923	October Sky (1999)	3.945945945945946	37	3.635976768678151	Drama
862	Three Colors: White (Trzy kolory: Bialy) (1994)	4.076923076923077	26	3.63589332662834	Comedy Drama
2004	Elizabeth (1998)	3.9146341463414633	41	3.635311509970384	Drama
610	Her (2013)	4.2368421052631575	19	3.6347854467737584	Drama Romance Sci-Fi
1952	American Graffiti (1973)	3.9342105263157894	38	3.633818407270561	Comedy Drama
894	Rebel Without a Cause (1955)	4.055555555555555	27	3.6332799934239493	Drama
1979	Midnight Cowboy (1969)	3.923076923076923	39	3.6317274946569587	Drama
1981	Alice in Wonderland (1951)	3.923076923076923	39	3.6317274946569587	Adventure Animation Children Fantasy Musical
2761	Jerry Maguire (1996)	3.721774193548387	124	3.6304064406580228	Drama Romance
180	All Quiet on the Western Front (1930)	4.5	13	3.6297515699485627	Action Drama War
2349	Time to Kill, A (1996)	3.8046875	64	3.6284332545847793	Drama Thriller
1955	(500) Days of Summer (2009)	3.9324324324324325	37	3.6279122525491188	Comedy Drama Romance
564	Cabaret (1972)	4.25	18	3.6262920850708227	Drama Musical
1983	Room with a View, A (1986)	3.9210526315789473	38	3.625881899334053	Drama Romance
2060	Lucky Number Slevin (2006)	3.892857142857143	42	3.625829248627543	Crime Drama Mystery
2178	Birds, The (1963)	3.85	50	3.6257407954406045	Horror Thriller
2265	Heathers (1989)	3.8333333333333335	54	3.625703286810701	Comedy
933	Roman Holiday (1953)	4.037037037037037	27	3.623664608808565	Comedy Drama Romance
932	Looper (2012)	4.037037037037037	27	3.623664608808565	Action Crime Sci-Fi
812	39 Steps, The (1935)	4.108695652173913	23	3.6235533262092785	Drama Mystery Thriller
2214	Blazing Saddles (1974)	3.8365384615384617	52	3.622474800753836	Comedy Western
3009	Jurassic Park (1993)	3.6598639455782314	294	3.6220393719687944	Action Adventure Sci-Fi Thriller
845	Double Indemnity (1944)	4.083333333333333	24	3.6210318297560278	Crime Drama Film-Noir
2064	Sherlock Holmes (2009)	3.8902439024390243	41	3.620159994818869	Action Crime Mystery Thriller
2407	Bourne Supremacy, The (2004)	3.787878787878788	66	3.620116040198301	Action Crime Thriller
1987	Night of the Living Dead (1968)	3.918918918918919	37	3.6198477364200867	Horror Sci-Fi Thriller
1898	Fear and Loathing in Las Vegas (1998)	3.9545454545454546	33	3.619492407897334	Adventure Comedy Drama
2456	What's Eating Gilbert Grape (1993)	3.7666666666666666	75	3.6193055965804537	Drama
1519	Duck Soup (1933)	4.0	29	3.619084438111951	Comedy Musical War
760	Notebook, The (2004)	4.142857142857143	21	3.6180556447401164	Drama Romance
2288	Star Trek (2009)	3.8333333333333335	51	3.6175073639216495	Action Adventure Sci-Fi IMAX
410	Creature Comforts (1989)	4.461538461538462	13	3.6165936752117203	Animation Comedy
806	And Your Mother Too (Y tu mamá también) (2001)	4.113636363636363	22	3.6155438225116034	Drama Romance
805	It Happened One Night (1934)	4.113636363636363	22	3.6155438225116034	Comedy Romance
961	Seventh Seal, The (Sjunde inseglet, Det) (1957)	4.018518518518518	27	3.61404922419318	Drama
2213	Akira (1988)	3.836734693877551	49	3.6139264818654775	Action Adventure Animation Sci-Fi
1840	Eat Drink Man Woman (Yin shi nan nu) (1994)	3.9827586206896552	29	3.6098251788526925	Comedy Drama Romance
2845	Clear and Present Danger (1994)	3.6902985074626864	134	3.6096261613713545	Action Crime Drama Thriller
2391	Last of the Mohicans, The (1992)	3.7982456140350878	57	3.6089092641225045	Action Romance War Western
2770	Cast Away (2000)	3.717171717171717	99	3.6083109649842364	Drama
509	Some Folks Call It a Sling Blade (1993)	4.28125	16	3.6080624306840337	Drama Thriller
801	Dead Man (1995)	4.119047619047619	21	3.607186079522725	Drama Mystery Western
2005	Roger & Me (1989)	3.914285714285714	35	3.607175994300756	Documentary
2300	Thank You for Smoking (2006)	3.826530612244898	49	3.6071697251087214	Comedy Drama
2110	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)	3.875	40	3.6066239947391594	Comedy
2473	Game, The (1997)	3.7534246575342465	73	3.606434282224953	Drama Mystery Thriller
2197	Superbad (2007)	3.8444444444444446	45	3.606150852257791	Comedy
2196	Taken (2008)	3.8444444444444446	45	3.606150852257791	Action Crime Drama Thriller
2712	Erin Brockovich (2000)	3.7466666666666666	75	3.6043055965804536	Drama
1944	Into the Wild (2007)	3.9375	32	3.604044906281497	Action Adventure Drama
2735	American President, The (1995)	3.7294117647058824	85	3.6039141787095033	Comedy Drama Romance
2061	Out of Sight (1998)	3.891891891891892	37	3.603718704162022	Comedy Crime Drama Romance Thriller
651	Pride & Prejudice (2005)	4.194444444444445	18	3.6030362711173343	Drama Romance
1972	Hurt Locker, The (2008)	3.9242424242424243	33	3.602251028586989	Action Drama Thriller War
2428	Goldfinger (1964)	3.7844827586206895	58	3.6015730079282573	Action Adventure Thriller
929	Ex Machina (2015)	4.041666666666667	24	3.600623666490722	Drama Sci-Fi Thriller
1867	Black Swan (2010)	3.9655172413793105	29	3.600565919593433	Drama Thriller
2327	Scarface (1983)	3.816326530612245	49	3.6004129683519643	Action Crime Drama
2217	Caddyshack (1980)	3.8333333333333335	45	3.599007995114934	Comedy
2040	Right Stuff, The (1983)	3.9	35	3.5988426609674224	Drama
1910	There Will Be Blood (2007)	3.95	30	3.598737448328097	Drama Western
959	Bourne Identity, The (1988)	4.02	25	3.598611193160907	Action Adventure Drama Mystery Thriller
500	Central Station (Central do Brasil) (1998)	4.3	15	3.598263991451134	Drama
1949	Dangerous Liaisons (1988)	3.935483870967742	31	3.596974279607953	Drama Romance
598	Moonrise Kingdom (2012)	4.25	16	3.5958673087328137	Comedy Drama Romance
2841	In the Line of Fire (1993)	3.6952380952380954	105	3.595619689677272	Action Thriller
1844	Smoke (1995)	3.9814814814814814	27	3.594818454962411	Comedy Drama
1843	Kramer vs. Kramer (1979)	3.9814814814814814	27	3.594818454962411	Drama
689	Grave of the Fireflies (Hotaru no haka) (1988)	4.166666666666667	18	3.59140836414059	Animation Drama War
1915	Source Code (2011)	3.9482758620689653	29	3.5913066603341735	Action Drama Mystery Sci-Fi Thriller
1916	Kiss Kiss Bang Bang (2005)	3.9482758620689653	29	3.5913066603341735	Comedy Crime Mystery Thriller
438	Dallas Buyers Club (2013)	4.384615384615385	13	3.590277885738036	Drama
2858	Minority Report (2002)	3.685185185185185	108	3.5897034560755285	Action Crime Mystery Sci-Fi Thriller
773	Rashomon (Rashômon) (1950)	4.131578947368421	19	3.589330901319213	Crime Drama Mystery
2137	Sideways (2004)	3.875	36	3.5890255681646783	Comedy Drama Romance
2842	Contact (1997)	3.693877551020408	98	3.5888663386832955	Drama Sci-Fi
2353	Watchmen (2009)	3.8020833333333335	48	3.5880898583293885	Action Drama Mystery Sci-Fi Thriller IMAX
2441	Blood Diamond (2006)	3.7777777777777777	54	3.587728603266397	Action Adventure Crime Drama Thriller War
2302	Mulholland Drive (2001)	3.8255813953488373	43	3.587214112618314	Crime Drama Film-Noir Mystery Thriller
873	True Grit (2010)	4.071428571428571	21	3.5854469490879426	Western
2723	Fantasia (1940)	3.735294117647059	68	3.585274835032746	Animation Children Fantasy Musical
1875	Gosford Park (2001)	3.962962962962963	27	3.585203070347027	Comedy Drama Mystery
2191	Fistful of Dollars, A (Per un pugno di dollari) (1964)	3.8461538461538463	39	3.5848524946569587	Action Western
625	Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)	4.21875	16	3.5836721867815946	Drama
2788	Star Trek II: The Wrath of Khan (1982)	3.7142857142857144	77	3.582652545667112	Action Adventure Sci-Fi Thriller
957	Wild Bunch, The (1969)	4.021739130434782	23	3.5818866595426115	Adventure Western
2798	English Patient, The (1996)	3.7088607594936707	79	3.5810630736350513	Drama Romance War
2000	Three Colors: Red (Trois couleurs: Rouge) (1994)	3.9166666666666665	30	3.580555630146279	Drama
1269	Scott Pilgrim vs. the World (2010)	4.0	24	3.5802155032254155	Action Comedy Fantasy Musical Romance
1312	Adventures of Robin Hood, The (1938)	4.0	24	3.5802155032254155	Action Adventure Romance
765	Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)	4.138888888888889	18	3.579780457163846	Action Adventure Animation Children Fantasy Sci-Fi
2203	Sleeper (1973)	3.8421052631578947	38	3.5782628517150057	Comedy Sci-Fi
815	Marathon Man (1976)	4.105263157894737	19	3.5779672649555767	Crime Drama Thriller
454	Maltese Falcon, The (a.k.a. Dangerous Female) (1931)	4.346153846153846	13	3.5771199910011937	Mystery
1885	Hoosiers (a.k.a. Best Shot) (1986)	3.9615384615384617	26	3.5770697972165757	Drama Romance
1880	Cyrano de Bergerac (1990)	3.9615384615384617	26	3.5770697972165757	Comedy Drama Romance
2083	Bound (1996)	3.878787878787879	33	3.5763889596214717	Crime Drama Romance Thriller
864	Last Picture Show, The (1971)	4.075	20	3.5762346590676746	Drama
865	Shall We Dance? (Shall We Dansu?) (1996)	4.075	20	3.5762346590676746	Comedy Drama Romance
2794	Galaxy Quest (1999)	3.712328767123288	73	3.575822037326994	Adventure Comedy Sci-Fi
1927	Welcome to the Dollhouse (1995)	3.9444444444444446	27	3.5755876857316418	Comedy Drama
2148	Go (1999)	3.8676470588235294	34	3.5750942314922947	Comedy Crime
2147	Easy Rider (1969)	3.8676470588235294	34	3.5750942314922947	Adventure Drama
919	The Count of Monte Cristo (2002)	4.0476190476190474	21	3.574577383870551	Action Adventure Drama Thriller
2166	Producers, The (1968)	3.857142857142857	35	3.573842660967423	Comedy
2733	Harry Potter and the Prisoner of Azkaban (2004)	3.7301587301587302	63	3.5730745415686975	Adventure Fantasy IMAX
2865	Abyss, The (1989)	3.681318681318681	91	3.5726772384314254	Action Adventure Sci-Fi Thriller
660	Gravity (2013)	4.1875	16	3.5714770648303746	Action Sci-Fi IMAX
662	Kolya (Kolja) (1996)	4.1875	16	3.5714770648303746	Comedy Drama
1503	Wonder Boys (2000)	4.0	23	3.5714699928759455	Comedy Drama
2211	Inside Man (2006)	3.8378378378378377	37	3.5714606396458928	Crime Drama Thriller
3096	Men in Black (a.k.a. MIB) (1997)	3.627906976744186	172	3.5707135008022606	Action Comedy Sci-Fi
2406	Muriel's Wedding (1994)	3.7888888888888888	45	3.5704365665435054	Comedy
1890	Magnificent Seven, The (1960)	3.96	25	3.5686111931609075	Adventure Western
1891	Big Night (1996)	3.96	25	3.5686111931609075	Comedy Drama
2806	Piano, The (1993)	3.704225352112676	71	3.5669849964379727	Drama Romance
859	Sabrina (1954)	4.078947368421052	19	3.56660362859194	Comedy Romance
858	Grapes of Wrath, The (1940)	4.078947368421052	19	3.56660362859194	Drama
1971	Red Violin, The (Violon rouge, Le) (1998)	3.925925925925926	27	3.5659723011162576	Drama Mystery
917	Guns of Navarone, The (1961)	4.05	20	3.5651235479565635	Action Adventure Drama War
915	Body Heat (1981)	4.05	20	3.5651235479565635	Crime Thriller
2472	Bowling for Columbine (2002)	3.7549019607843137	51	3.5648757849742814	Documentary
2011	Three Colors: Blue (Trois couleurs: Bleu) (1993)	3.9107142857142856	28	3.564727540717837	Drama
2295	Labyrinth (1986)	3.8333333333333335	36	3.5644354042302515	Adventure Fantasy Musical
489	Hard-Boiled (Lat sau san taam) (1992)	4.3076923076923075	13	3.563962096264352	Action Crime Drama Thriller
488	Top Hat (1935)	4.3076923076923075	13	3.563962096264352	Comedy Musical Romance
2051	Tootsie (1982)	3.896551724137931	29	3.5635288825563958	Comedy Romance
2762	My Cousin Vinny (1992)	3.721311475409836	61	3.5631460425354113	Comedy
2078	Big Trouble in Little China (1986)	3.8833333333333333	30	3.562373811964461	Action Adventure Comedy Fantasy
1535	2010: The Year We Make Contact (1984)	4.0	22	3.562352333149901	Sci-Fi
2458	Zombieland (2009)	3.765957446808511	47	3.5615355508061857	Action Comedy Horror
2187	Doctor Zhivago (1965)	3.8484848484848486	33	3.559147580311127	Drama Romance War
2186	Rosemary's Baby (1968)	3.8484848484848486	33	3.559147580311127	Drama Horror Thriller
2501	Donnie Brasco (1997)	3.75	50	3.559074128773938	Crime Drama
2210	Day the Earth Stood Still, The (1951)	3.838235294117647	34	3.558145078949922	Drama Sci-Fi Thriller
143	Louis C.K.: Shameless (2007)	4.611111111111111	9	3.5567811664130993	Comedy
3088	Four Weddings and a Funeral (1994)	3.632	125	3.556203731053636	Comedy Romance
2464	Moulin Rouge (2001)	3.760869565217391	46	3.5553599951837374	Drama Musical Romance
2340	Last Emperor, The (1987)	3.810810810810811	37	3.5553316073878287	Drama
2058	Mr. Smith Goes to Washington (1939)	3.892857142857143	28	3.5552935784536857	Drama
187	Kundun (1997)	4.5	10	3.5551588473727245	Drama
422	Man for All Seasons, A (1966)	4.409090909090909	11	3.5536266571679267	Drama
3208	Aladdin (1992)	3.602094240837696	191	3.5529192576761357	Adventure Animation Children Comedy Musical
1023	Stalag 17 (1953)	4.0	21	3.5528382534357688	Drama War
2431	People vs. Larry Flynt, The (1996)	3.7804878048780486	41	3.551978176637051	Comedy Drama
1850	Waiting for Guffman (1996)	3.977272727272727	22	3.551714035277561	Comedy
2286	Chariots of Fire (1981)	3.8333333333333335	33	3.550526890655955	Drama
2330	Finding Forrester (2000)	3.8142857142857145	35	3.5488426609674226	Drama
1986	Up in the Air (2009)	3.92	25	3.548611193160907	Drama Romance
707	Downfall (Untergang, Der) (2004)	4.166666666666667	15	3.548263991451134	Drama War
2023	Apartment, The (1960)	3.9038461538461537	26	3.547658032510693	Comedy Drama Romance
2802	Sleepy Hollow (1999)	3.706896551724138	58	3.547356140458378	Fantasy Horror Mystery Romance
2807	Sneakers (1992)	3.7033898305084745	59	3.546792376881492	Action Comedy Crime Drama Sci-Fi
2094	Social Network, The (2010)	3.875	28	3.545859616189535	Drama
2116	Dog Day Afternoon (1975)	3.875	28	3.545859616189535	Crime Drama
2444	Moonstruck (1987)	3.775	40	3.545085533200698	Comedy Romance
2154	Edge of Tomorrow (2014)	3.8620689655172415	29	3.5450103640378776	Action Sci-Fi IMAX
3166	Babe (1995)	3.616279069767442	129	3.545003634143152	Children Drama
901	Mister Roberts (1955)	4.055555555555555	18	3.5448967362336132	Comedy Drama War
2883	Legends of the Fall (1994)	3.668918918918919	74	3.5447531278590443	Drama Romance War Western
2455	In Bruges (2008)	3.768292682926829	41	3.544402419061293	Comedy Crime Drama Thriller
954	Diva (1981)	4.026315789473684	19	3.5438763558646675	Action Drama Mystery Romance Thriller
953	Beauty of the Day (Belle de jour) (1967)	4.026315789473684	19	3.5438763558646675	Drama
1615	Better Off Dead... (1985)	4.0	20	3.5429013257343414	Comedy Romance
2805	Hangover, The (2009)	3.705357142857143	56	3.54235258837093	Comedy Crime
147	Louis C.K.: Chewed Up (2008)	4.555555555555555	9	3.542075284060158	Comedy
1851	From Here to Eternity (1953)	3.9761904761904763	21	3.541968688218377	Drama Romance War
2322	Wedding Crashers (2005)	3.8181818181818183	33	3.5419062010007822	Comedy Romance
2344	Mulan (1998)	3.8088235294117645	34	3.541195926407548	Adventure Animation Children Comedy Drama Musical Romance
1900	Modern Times (1936)	3.9545454545454546	22	3.5410757374052206	Comedy Drama Romance
2728	Primal Fear (1996)	3.734042553191489	47	3.540702217472852	Crime Drama Mystery Thriller
2365	National Lampoon's Vacation (1983)	3.8	35	3.5405093276340898	Comedy
1951	Blind Side, The  (2009)	3.9347826086956523	23	3.5402199928759455	Drama
2736	In the Name of the Father (1993)	3.7291666666666665	48	3.540144652849936	Drama
